"atoll_schema","site_version","site_name","fuze_site_id","site_record_id","latitude_degrees","longitude_degrees","street_address","city","county","state","zip_code","sector","azimuth","antenna_model","antenna_manufacturer","antenna_max_gain","antenna_centerline","lte_market","enodeb_id","max_power","main_propagation_model","radio_manufacturer","radio_model","extended_calculation_radius","enodeb_eutrancellfdd","channel_number","pci","antenna_h_bw","mechanical_tilt","electrical_tilt","ret","altitude_amsl","tac","cell_id","technology","band_class","trans_cell_type","site_record_name","site_number","site_code","location_name","fips_county_code","search_ring_id","peoplesoft_location_code","site_on_air_date","c_ran_hub_name","address_description","network_territory","network_market","network_sub_market","network_local_market","site_altitude_amsl","site_surveyed_altitude_amsl","site_support_structure_height","site_structure_type","temporary_site","lra_partner","network_extender_capable","spm_project_id","band_info","channel_bw","combined_cell_code","antenna_latitude","antenna_longitude","number_of_tx_antenna_ports","number_of_rx_antenna_ports","tx_record_id","xmtr_location","duplex_type","coverage_type","threshold","fcc_market_number","sum"
albuquerque,"0000",NM1_TIERRAAMARILLA,"1779238","101992","36.65563416",-106.5530953,Off Hwy 84,Tierra Amarilla,Rio Arriba,NM,"87551","1","0",SBNHH-1D85C_PORT 1 - +45_02DT_0862 ,ANDREW,"13.17","96","025","025735","47.8",WPM_RU_HILLY_AZNM_15M_700_052215_PHO,Nokia,RRH2x60-7U,"99.99975145152311","025735_1","5230","189","82.5","0","2.0","0","8191.38149572","6404","1",LTE,"700",Macro,"0735 NM1_TIERRAAMARILLA (STA-0000)","0735",STA,NM1_TIERRAAMARILLA - Alt 1,"35039","","265529","","","",South Central/South East,South Central,Southwest,Albuquerque,"8191.38149572","8191","100.0000032","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","5","36.65563416",-106.5530953,"2","4","111994",,,,,,1.0789609785977104E9
albuquerque,"0000",NM1_TIERRAAMARILLA(7),"1779238","103190","36.65563416",-106.5530953,Off Hwy 84,Tierra Amarilla,Rio Arriba,NM,"87551","1","0",SBNHH-1D85C_PORT 1 - +45_02DT_0862 ,ANDREW,"13.17","96","025","025735","47.8",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-2100,"99.99975145152311","025735_1_2","2125","189","82.5","0","2.0","2","8191.38149572","6404","12",LTE,AWS,Macro,"0735 NM1_TIERRAAMARILLA(7) (STA-0000)","0735",STA,NM1_TIERRAAMARILLA - Alt 1,"35039","","265529","","","",South Central/South East,South Central,Southwest,Albuquerque,"8191.38149572","8191","100.0000032","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","7","36.65563416",-106.5530953,"2","4","111995",,,,,,6.040980134191349E8
albuquerque,"0000",NM1_TIERRAAMARILLA,"1779238","101992","36.65563416",-106.5530953,Off Hwy 84,Tierra Amarilla,Rio Arriba,NM,"87551","2","170",SBNHH-1D85C_PORT 1 - +45_02DT_0862 ,ANDREW,"13.17","96","025","025735","47.8",WPM_RU_HILLY_AZNM_15M_700_052215_PHO,Nokia,RRH2x60-7U,"99.99975145152311","025735_2","5230","190","82.5","0","2.0","0","8191.38149572","6404","2",LTE,"700",Macro,"0735 NM1_TIERRAAMARILLA (STA-0000)","0735",STA,NM1_TIERRAAMARILLA - Alt 1,"35039","","265529","","","",South Central/South East,South Central,Southwest,Albuquerque,"8191.38149572","8191","100.0000032","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","5","36.65563416",-106.5530953,"2","4","111996",,,,,,1.2141251444524925E9
albuquerque,"0000",NM1_TIERRAAMARILLA(7),"1779238","103190","36.65563416",-106.5530953,Off Hwy 84,Tierra Amarilla,Rio Arriba,NM,"87551","2","170",SBNHH-1D85C_PORT 1 - +45_02DT_0862 ,ANDREW,"13.17","96","025","025735","47.8",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-2100,"99.99975145152311","025735_2_2","2125","190","82.5","0","2.0","0","8191.38149572","6404","22",LTE,AWS,Macro,"0735 NM1_TIERRAAMARILLA(7) (STA-0000)","0735",STA,NM1_TIERRAAMARILLA - Alt 1,"35039","","265529","","","",South Central/South East,South Central,Southwest,Albuquerque,"8191.38149572","8191","100.0000032","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","7","36.65563416",-106.5530953,"2","4","111997",,,,,,8.269455160428445E8
albuquerque,"0000",NM1_TIERRAAMARILLA,"1779238","101992","36.65563416",-106.5530953,Off Hwy 84,Tierra Amarilla,Rio Arriba,NM,"87551","3","240",SBNHH-1D85C_PORT 1 - +45_02DT_0862 ,ANDREW,"13.17","96","025","025735","47.8",WPM_RU_HILLY_AZNM_15M_700_052215_PHO,Nokia,RRH2x60-7U,"99.99975145152311","025735_3","5230","191","82.5","0","2.0","0","8191.38149572","6404","3",LTE,"700",Macro,"0735 NM1_TIERRAAMARILLA (STA-0000)","0735",STA,NM1_TIERRAAMARILLA - Alt 1,"35039","","265529","","","",South Central/South East,South Central,Southwest,Albuquerque,"8191.38149572","8191","100.0000032","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","5","36.65563416",-106.5530953,"2","4","111998",,,,,,1.3584284305443518E9
albuquerque,"0000",NM4_ELDORADO2,"480783","101286","35.584444",-105.914028,"Route 9, Box 86AC",Santa Fe,Santa Fe,NM,"87508","1","110",NHH-65B-R2B_PORT 1 +45_04DT_0752 ,COMMSCOPE,"12.411","11","025","025510","47.7815125038364",WPM_SU_SANFE_LOW_700_052215_ALB,"",Unknown,"29.999801161218485","025510_1","5230","51","64.25","0","4.0","4","7517.6675634","6404","1",LTE,"700",Macro,"0510 NM4_ELDORADO2 (STA-0000)","0510",STA,NM4_ELDORADO2,"35049","","226682","","","",South Central/South East,South Central,Southwest,Albuquerque,"7517.6675634","7520","36.000001152","",No,None (VZW Owned),No,"15040111",B13_10MHz_5230,"10","025","35.5845511823186",-105.913926265004,"2","4","112005",,,,,,3.1200039473468727E8
albuquerque,"0000",NM4_ELDORADO2,"480783","101286","35.584444",-105.914028,"Route 9, Box 86AC",Santa Fe,Santa Fe,NM,"87508","1","110",NHH-65B-R2B_PORT 3 +45_02DT_2110 ,COMMSCOPE,"16.309999","11","025","025510","49.0308998699194",WPM_SU_SANFE_LOW_AWS_052215_ALB,"",Unknown,"29.999801161218485","025510_1_2","2125","51","63.25","0","2.0","2","7517.6675634","6404","12",LTE,AWS,Macro,"0510 NM4_ELDORADO2 (STA-0000)","0510",STA,NM4_ELDORADO2,"35049","","226682","","","",South Central/South East,South Central,Southwest,Albuquerque,"7517.6675634","7520","36.000001152","",No,None (VZW Owned),No,"15040111",B4_15MHz_2125,"15","025","35.5845511823186",-105.913926265004,"2","4","112009",,,,,,6.60207110585008E7
albuquerque,"0000",NM4_ELDORADO2,"480783","101286","35.584444",-105.914028,"Route 9, Box 86AC",Santa Fe,Santa Fe,NM,"87508","2","210",NHH-65B-R2B_PORT 1 +45_06DT_0752 ,COMMSCOPE,"12.517","11","025","025510","47.7815125038364",WPM_SU_SANFE_LOW_700_052215_ALB,"",Unknown,"29.999801161218485","025510_2","5230","52","64.25","0","6.0","6","7517.6675634","6404","2",LTE,"700",Macro,"0510 NM4_ELDORADO2 (STA-0000)","0510",STA,NM4_ELDORADO2,"35049","","226682","","","",South Central/South East,South Central,Southwest,Albuquerque,"7517.6675634","7520","36.000001152","",No,None (VZW Owned),No,"15040111",B13_10MHz_5230,"10","025","35.5845419158324",-105.913959271656,"2","4","112015",,,,,,9.273295015045478E8
albuquerque,"0000",NM4_ELDORADO2,"480783","101286","35.584444",-105.914028,"Route 9, Box 86AC",Santa Fe,Santa Fe,NM,"87508","2","210",NHH-65B-R2B_PORT 3 +45_04DT_2110 ,COMMSCOPE,"16.43","11","025","025510","49.0308998699194",WPM_SU_SANFE_LOW_AWS_052215_ALB,"",Unknown,"29.999801161218485","025510_2_2","2125","52","62.5","0","4.0","2","7517.6675634","6404","22",LTE,AWS,Macro,"0510 NM4_ELDORADO2 (STA-0000)","0510",STA,NM4_ELDORADO2,"35049","","226682","","","",South Central/South East,South Central,Southwest,Albuquerque,"7517.6675634","7520","36.000001152","",No,None (VZW Owned),No,"15040111",B4_15MHz_2125,"15","025","35.5845419158324",-105.913959271656,"2","4","112016",,,,,,4.9845341415502495E8
albuquerque,"0000",NM4_QUEMAZON,"676547","100795","35.896674",-106.295104,"280 North Mesa Rd",Los Alamos,Los Alamos,NM,"87544","1","10",SBNHH-1D65C_PORT 1 - +45_02DT_0750 ,ANDREW,"14.143","97","025","025534","46.0205999132796",WPM_RU_HILLY_AZNM_15M_700_052215_PHO,"",Unknown,"99.99975145152311","025534_1","5230","12","65.25","0","2.0","2","7340.70233464","6404","1",LTE,"700",Macro,"0534 NM4_QUEMAZON (STA-0000)","0534",STA,NM4_QUEMAZON,"35028","","144293","","","",South Central/South East,South Central,Southwest,Albuquerque,"7340.70233464","7348.8","163.04174532459191","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","5","35.896674",-106.295104,"2","2","112021",,,,,,1.3999265826472592E9
albuquerque,"0000",NM4_QUEMAZON,"676547","100795","35.896674",-106.295104,"280 North Mesa Rd",Los Alamos,Los Alamos,NM,"87544","1","10",SBNHH-1D65C_PORT 2 - +45_00DT_1900 ,ANDREW,"15.86","97","025","025534","47.7815125038364",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,"",Unknown,"99.99975145152311","025534_1_4","975","12","53.5","0","0.0","0","7340.70233464","6404","14",LTE,PCS,Macro,"0534 NM4_QUEMAZON (STA-0000)","0534",STA,NM4_QUEMAZON,"35028","","144293","","","",South Central/South East,South Central,Southwest,Albuquerque,"7340.70233464","7348.8","163.04174532459191","",No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","9","35.896674",-106.295104,"2","2","112022",,,,,,5.2279724263531345E8
albuquerque,"0000",NM1_PUEBLO-NORTE_SC,"2320305","100794","36.412049",-105.569407,"314A Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","1","40",QXW-6320634XBF-EDIN ,AMPHENOL,"8.4","17.5","025","025125","46",WPM_RU_AZNM_15M_AWS_052215_PHO,"",Unknown,"99.99975145152311","025125_1_2","2125","0","67.25","0","0.0","","6992.28696916","6404","12",LTE,AWS,Outdoor Small Cell,"0125 NM1_PUEBLO-NORTE_SC (STA-0000)","0125",STA,NM1_PUEBLO-NORTE_SC - Primary - Verizon,"35055","","290643","","","",South Central/South East,South Central,Southwest,Albuquerque,"6992.28696916","6996.3","12.30315010731585","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","025","36.412049",-105.569407,"2","2","112023",,,,,,2.9639599107516587E8
albuquerque,"0000",NM4_QUEMAZON,"676547","100795","35.896674",-106.295104,"280 North Mesa Rd",Los Alamos,Los Alamos,NM,"87544","1","10",SBNHH-1D65C_PORT 2 - +45_00DT_1900 ,ANDREW,"15.86","97","025","025534","47.7815125038364",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,"",Unknown,"99.99975145152311","025534_1_2","2125","12","53.5","0","0.0","0","7340.70233464","6404","12",LTE,AWS,Macro,"0534 NM4_QUEMAZON (STA-0000)","0534",STA,NM4_QUEMAZON,"35028","","144293","","","",South Central/South East,South Central,Southwest,Albuquerque,"7340.70233464","7348.8","163.04174532459191","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","7","35.896674",-106.295104,"2","2","112024",,,,,,7.216929748789665E8
albuquerque,"0000",ABQ_TINGLEY,"480947","103917","35.074167",-106.576778,"310 San Pedro SE",Albuquerque,Bernalillo,NM,"87108","3","270",JAHH-65C-R3B-V2_9DT_750MHZ ,ANDREW,"13.073","66","025","025873","44.8",WPM_SU_ALB_TALL_700_112114_PHX,"",Unknown,"29.999801161218485","025873_3","5230","233","66.75","0","9.0","","5291.99492","6402","3",LTE,"700",Macro,"0873 ABQ_TINGLEY (STA-0000)","0873",STA,ABQ_TINGLEY,"35001","","144485","","","",South Central/South East,South Central,Southwest,Albuquerque,"5291.99492","5294","65.00000208","",No,None (VZW Owned),Yes,"2513698",B13_10MHz_5230,"10","025","35.074167",-106.576778,"2","4","112041",,,,,,1.0979904940537605E8
albuquerque,"0000",NM1_TIERRAAMARILLA(7),"1779238","103190","36.65563416",-106.5530953,Off Hwy 84,Tierra Amarilla,Rio Arriba,NM,"87551","3","240",SBNHH-1D85C_PORT 1 - +45_02DT_0862 ,ANDREW,"13.17","96","025","025735","47.8",WPM_RU_HILLY_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-2100,"99.99975145152311","025735_3_2","2125","191","82.5","0","2.0","","8191.38149572","6404","32",LTE,AWS,Macro,"0735 NM1_TIERRAAMARILLA(7) (STA-0000)","0735",STA,NM1_TIERRAAMARILLA - Alt 1,"35039","","265529","","","",South Central/South East,South Central,Southwest,Albuquerque,"8191.38149572","8191","100.0000032","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","7","36.65563416",-106.5530953,"2","4","112046",,,,,,7.689699115825555E8
albuquerque,"0000",ELP_SSA_SC,"3257447","102282","31.76171305",-106.4828914,"701 N Texas",El Paso,El Paso,TX,"79901","1","90",HEX654CW0000X-T05-2100-(-45)-BLUE-PRELIMI ,AMPHENOL,"14.7","19","026","026188","40",WPM_SU_ELP_LOW_AWS_112114_PHX,"",Unknown,"29.999801161218485","026188_1_2","2125","444","69.75","0","5.0","5","3707.76586668","6657","12",LTE,AWS,Outdoor Small Cell,"0188 ELP_SSA_SC (STA-0000)","0188",STA,ELP_SSA_SC - Alt 1,"48141","","308326","","","",South Central/South East,South Central,Southwest,El Paso,"3707.76586668","3709.2","13.4000004288","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.76171305",-106.4828914,"2","2","112049",,,,,,8612984.31919295
albuquerque,"0000",NM4_LASVEGASCENTER,"480791","102180","35.618053",-105.223064,"604 Legion Dr.",Las Vegas,San Miguel,NM,"87701","3","216",SBNHH-1D65C_PORT 2 - +45_00DT_1900 ,ANDREW,"15.86","101","025","025574","46.0205999132796",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH4x45-2100,"99.99975145152311","025574_3_2","2125","134","53.5","0","0.0","","6561.85060368","6404","32",LTE,AWS,Macro,"0574 NM4_LASVEGASCENTER (STA-0000)","0574",STA,NM4_LASVEGASFIRESTATION,"35047","","226664","","","",South Central/South East,South Central,Southwest,Albuquerque,"6561.85060368","6561","100.0000032","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","7","35.618053",-105.223064,"4","4","112050",,,,,,1.5402170027185678E8
albuquerque,"0000",NM4_LASVEGASHWY65,"480792","102184","35.599331",-105.204033,"Box 76, CR 104",Las Vegas,San Miguel,NM,"87701","1","320",SBNHH-1D45B_PORT 3 - +45_06DT_1910 ,ANDREW,"17.35","239","025","025576","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-4R-1900,"99.99975145152311","025576_1_4","975","135","41.75","0","6.0","4","6481.73905256","6404","14",LTE,PCS,Macro,"0576 NM4_LASVEGASHWY65 (STA-0000)","0576",STA,NM4_LASVEGASHWY65,"35047","","226661","","","",South Central/South East,South Central,Southwest,Albuquerque,"6481.73905256","6483","275.00000880000005","",No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","025","35.599331",-105.204033,"2","4","112051",,,,,,6.175091566355077E7
albuquerque,"0000",NM4_LASVEGASHWY65,"480792","102184","35.599331",-105.204033,"Box 76, CR 104",Las Vegas,San Miguel,NM,"87701","2","100",SBNHH-1D85C_PORT 3 - +45_02DT_1950 ,ANDREW,"15.297","239","025","025576","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-4R-1900,"99.99975145152311","025576_2_4","975","136","79","0","2.0","0","6481.73905256","6404","24",LTE,PCS,Macro,"0576 NM4_LASVEGASHWY65 (STA-0000)","0576",STA,NM4_LASVEGASHWY65,"35047","","226661","","","",South Central/South East,South Central,Southwest,Albuquerque,"6481.73905256","6483","275.00000880000005","",No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","025","35.599331",-105.204033,"2","4","112053",,,,,,3.482006798566437E8
albuquerque,"0000",LSC_SOLANO DRIVE_3_SC,"5046913","101562","32.314811",-106.765341,"250 N. Solano Dr",Las Cruces,Dona Ana,NM,"88001","2","320",NHH-65A-R2B_PORT 3 +45_04DT_2110 ,COMMSCOPE,"14.781","34","026","026465","36.98",WPM_SU_LCR_LOW_AWS_083016_ALB,Ericsson,"2203","9.999726596675416","026465_2_2","2125","445","59.5","0","4.0","","","6658","22",LTE,AWS,"","0465 LSC_SOLANO DRIVE_3_SC (STA-0000)","0465",STA,LSC_SOLANO DRIVE_3_ - LSC Solano SC3 - A - B,"35013","","297282","","",null,South Central/South East,South Central,Southwest,El Paso,"","3979.4","37.000001184000006",Public Lighting Structure,No,None (VZW Owned),No,"2219271",B4_15MHz_2125,"15","026","32.314811",-106.765341,"2","2","112054",,,,,,1.2322042453071026E7
albuquerque,"0000",NM4_LASVEGASHWY65,"480792","102184","35.599331",-105.204033,"Box 76, CR 104",Las Vegas,San Miguel,NM,"87701","3","240",SBNHH-1D45B_PORT 3 - +45_02DT_1910 ,ANDREW,"17.780001","239","025","025576","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-4R-1900,"99.99975145152311","025576_3_4","975","137","41","0","2.0","0","6481.73905256","6404","34",LTE,PCS,Macro,"0576 NM4_LASVEGASHWY65 (STA-0000)","0576",STA,NM4_LASVEGASHWY65,"35047","","226661","","","",South Central/South East,South Central,Southwest,Albuquerque,"6481.73905256","6483","275.00000880000005","",No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","025","35.599331",-105.204033,"2","4","112055",,,,,,1.8484305557605278E8
albuquerque,"0000",ELP_SSA_SC,"3257447","102282","31.76171305",-106.4828914,"701 N Texas",El Paso,El Paso,TX,"79901","9","200",HEX654CW0000X-T05-2100-(-45)-BLUE-PRELIMI ,AMPHENOL,"14.7","19","026","026188","40",WPM_SU_ELP_LOW_AWS_112114_PHX,"",Unknown,"29.999801161218485","026188_9_2","2125","343","69.75","0","5.0","","3707.76586668","6657","92",LTE,AWS,Outdoor Small Cell,"0188 ELP_SSA_SC (STA-0000)","0188",STA,ELP_SSA_SC - Alt 1,"48141","","308326","","","",South Central/South East,South Central,Southwest,El Paso,"3707.76586668","3709.2","13.4000004288","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.76171305",-106.4828914,"2","2","112060",,,,,,8052998.275775712
albuquerque,"0000",ELP_SUNLAND_PLAZA_9_SC,"3256379","102408","31.817138",-106.548759,"803 Sunland Park Dr",El Paso,El Paso,TX,"79912","3","30",HEX454CW0000X-T05-2100-(-45)-BLUE ,AMPHENOL,"15.4","26","026","026194","47.8",WPM_SU_ELP_LOW_AWS_112114_PHX,"",Unknown,"29.999801161218485","026194_3_2","2125","416","43.25","0","5.0","","3827.51652668","6657","32",LTE,AWS,Outdoor Small Cell,"0194 ELP_SUNLAND_PLAZA_9_SC (D3-0000)","0194",D3,ELP_SUNLAND_PLAZA_SC - Alt 1,"48141","","308477","","","",South Central/South East,South Central,Southwest,El Paso,"3827.51652668","3830.3","0","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.817138",-106.548759,"2","2","112062",,,,,,816522.1517286622
albuquerque,"0000",ELP_SUNLAND_PLAZA_9_SC,"3256379","102408","31.817138",-106.548759,"803 Sunland Park Dr",El Paso,El Paso,TX,"79912","9","320",HEX454CW0000X-T05-2100-(-45)-BLUE ,AMPHENOL,"15.4","26","026","026194","47.8",WPM_SU_ELP_LOW_AWS_112114_PHX,"",Unknown,"29.999801161218485","026194_9_2","2125","416","43.25","0","5.0","","3827.51652668","6657","92",LTE,AWS,Outdoor Small Cell,"0194 ELP_SUNLAND_PLAZA_9_SC (D3-0000)","0194",D3,ELP_SUNLAND_PLAZA_SC - Alt 1,"48141","","308477","","","",South Central/South East,South Central,Southwest,El Paso,"3827.51652668","3830.3","0","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.817138",-106.548759,"2","2","112063",,,,,,924547.8273765123
albuquerque,"0000",LSC_BEEBE,"5015701","102367","32.37868917",-106.73754389,"5000 N. Sonoma Ranch Blvd.",LAS CRUCES,Dona Ana,NM,"88012","1","0",QS8656-5_V3-0F_740MHZ_02DT_PORT1 ,QUINTEL USA INC,"13.167","60","026","026912","46.02",WPM_SU_LCR_LOW_700_083016_ALB,"",Unknown,"29.999801161218485","026912_1","5230","279","61.5","0","2.0","2","","6658","1",LTE,"700",Macro,"0912 LSC_BEEBE (STA-0000)","0912",STA,LSC_Beebe-B,"35013","","391802","","","",South Central/South East,South Central,Southwest,El Paso,"","4340","65.00000208","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","32.3786888888889",-106.737544444444,"2","2","112064",,,,,,1.3864168613097733E8
albuquerque,"0000",ELP_SUNLAND_PLAZA_9_SC,"3257371","101928","31.818049",-106.546757,"807 Sunland Park Dr",El Paso,El Paso,TX,"79912","2","25",HEX454CW0000X-T05-2100-(-45)-BLUE ,AMPHENOL,"15.4","21.3","026","026194","47.8",WPM_SU_ELP_LOW_AWS_112114_PHX,"",Unknown,"29.999801161218485","026194_2_2","2125","415","43.25","0","5.0","","3844.06508364","6657","22",LTE,AWS,Outdoor Small Cell,"0194 ELP_SUNLAND_PLAZA_9_SC (02-0000)","0194","02",ELP_SUNLAND_PLAZA_6_SC - Alt 1 Alpha,"48141","","308485","","","",South Central/South East,South Central,Southwest,El Paso,"3844.06508364","3843.6","0","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.818049",-106.546757,"2","2","112065",,,,,,1254045.023070806
albuquerque,"0000",LSC_LOHMAN-SHOPPINGCENTER_SC,"2544786","103611","32.317212",-106.746243,"425 S. Telshor Blvd",Las Cruces,Dona Ana,NM,"88011","1","90",HEX654CW0000X-T04-2100-(-45)-BLUE-PRELIMI ,AMPHENOL,"14.7","31.5","026","026455","47.7815125038364",WPM_SU_LCR_LOW_AWS_083016_ALB,"",Unknown,"29.999801161218485","026455_1_2","2125","84","72.75","0","4.0","3","4075.42335876","6658","12",LTE,AWS,Outdoor Small Cell,"0455 LSC_LOHMAN-SHOPPINGCENTER_SC (STA-0000)","0455",STA,LSC_LOHMAN SHOPPING - LSC Lohman SC - Al,"35013","","298624","","","",South Central/South East,South Central,Southwest,El Paso,"4075.42335876","4080","27.006914869717704","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","32.317212",-106.746243,"2","2","112066",,,,,,1.0194904925016474E7
albuquerque,"0000",NM5_JACKS_MT,"355333","101701","32.582303",-108.425186,Atop Jacks Peak,Silver City,Grant,NM,"88025","1","0",HTXCW631819M000-T02-1900 ,AMPHENOL,"15.4","98","026","026505","47.8",WPM_MTN_FRST_AZNM_15M_AWS_052215_PHO,Nokia,"2x40AWS","99.99975145152311","026505_1_2","2050","312","66","4","0.0","","7960.23975604","6658","12",LTE,AWS,Macro,"0505 NM5_JACKS_MT (STA-0000)","0505",STA,JACKS_MTN,"35017","","144300","","","",South Central/South East,South Central,Southwest,El Paso,"7960.23975604","7974","100.02561062858388","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.582303",-108.425186,"2","2","112067",,,,,,4.5468571449710554E8
albuquerque,"0000",NM5_JACKS_MT,"355333","101701","32.582303",-108.425186,Atop Jacks Peak,Silver City,Grant,NM,"88025","2","100",HTXCW631819M000-T02-1900 ,AMPHENOL,"15.4","98","026","026505","47.8",WPM_MTN_FRST_AZNM_15M_AWS_052215_PHO,Nokia,"2x40AWS","99.99975145152311","026505_2_2","2050","313","66","4","0.0","","7960.23975604","6658","22",LTE,AWS,Macro,"0505 NM5_JACKS_MT (STA-0000)","0505",STA,JACKS_MTN,"35017","","144300","","","",South Central/South East,South Central,Southwest,El Paso,"7960.23975604","7974","100.02561062858388","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.582303",-108.425186,"2","2","112068",,,,,,1.2532128074551399E9
albuquerque,"0000",NM5_JACKS_MT,"355333","101701","32.582303",-108.425186,Atop Jacks Peak,Silver City,Grant,NM,"88025","3","235",HTXCW631819M000-T02-1900 ,AMPHENOL,"15.4","98","026","026505","47.8",WPM_MTN_FRST_AZNM_15M_AWS_052215_PHO,Nokia,"2x40AWS","99.99975145152311","026505_3_2","2050","314","66","4","0.0","","7960.23975604","6658","32",LTE,AWS,Macro,"0505 NM5_JACKS_MT (STA-0000)","0505",STA,JACKS_MTN,"35017","","144300","","","",South Central/South East,South Central,Southwest,El Paso,"7960.23975604","7974","100.02561062858388","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","8","32.582303",-108.425186,"2","2","112069",,,,,,9.528605584621618E8
albuquerque,"0000",ELP_ZARANORTH,"481164","100789","31.706392",-106.319353,"8746 North Loop Drive",El Paso,El Paso,TX,"79907","1","40",QS8658-3_840MHZ_02DT_PORT3 ,QUINTEL USA INC,"12.881","48","026","026369","43",WPM_SU_ELP_LOW_700_112114_PHX,Nokia,RRH 4x40 850,"29.999801161218485","026369_1_5","2485","186","61.25","4","2.0","2","3674.5408","6657","15",LTE,Cellular,Macro,"0369 ELP_ZARANORTH (STA-0000)","0369",STA,ELP_ZARANORTH,"48141","","226706","","","",South Central/South East,South Central,Southwest,El Paso,"3674.5408","3674","54.000001728","",No,None (VZW Owned),Yes,"2492716",B5_5MHz_2485,"5","026","31.706392",-106.319353,"2","2","112071",,,,,,1.0437167865959495E7
albuquerque,"0000",ELP_ZARANORTH,"481164","100789","31.706392",-106.319353,"8746 North Loop Drive",El Paso,El Paso,TX,"79907","2","160",QS8658-3_840MHZ_08DT_PORT3 ,QUINTEL USA INC,"12.154","48","026","026369","43",WPM_SU_ELP_LOW_700_112114_PHX,Nokia,RRH 4x40 850,"29.999801161218485","026369_2_5","2485","187","60.75","4","8.0","8","3674.5408","6657","25",LTE,Cellular,Macro,"0369 ELP_ZARANORTH (STA-0000)","0369",STA,ELP_ZARANORTH,"48141","","226706","","","",South Central/South East,South Central,Southwest,El Paso,"3674.5408","3674","54.000001728","",No,None (VZW Owned),Yes,"2492716",B5_5MHz_2485,"5","026","31.706392",-106.319353,"2","2","112072",,,,,,9044264.962723292
albuquerque,"0000",NM4_LABAJADA,"480789","103794","35.521056",-106.167944,"I-25 East Frontage Rd, La Bajada area",Santa Fe,Santa Fe,NM,"87507","1","45",SBNHH-1D65B_PORT 2 - +45_07DT_1900 ,ANDREW,"15.5","134","025","025960","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,RRH2x60-1900,"99.99975145152311","025960_1_4","975","147","55.25","0","7.0","7","6235.72526516","6404","14",LTE,PCS,Macro,"0960 NM4_LABAJADA (STA-0000)","0960",STA,NM4_LABAJADA,"35049","","226679","","","",South Central/South East,South Central,Southwest,Albuquerque,"6235.72526516","6230","150.0000048",Monopole,No,None (VZW Owned),Yes,"",B2_5MHz_975,"5","025","35.521056",-106.167944,"2","4","112073",,,,,,1.411580383978723E8
